"TimeInt";"TimeStr";"B_MASA1";"B_MASA2";"B_MASA_3";"B_MASA_4";"CAUDAL_1";"CAUDAL_2";"CAUDAL_ACUMUL.1";"CAUDAL_ACUMUL.2";"DECANTER";"DEC_HORAS_PARCIAL";"DEC_HORAS_TOTAL";"INT_MD";"PAR_BD";"RPM_BD";"RPM_DIF";"RPM_MD";"T_ROD_ALIM";"T_ROD_SAL";"VIBRAC"
1713250935;"16/04/2024 07:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1855469
1713250995;"16/04/2024 07:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.1660156
1713251055;"16/04/2024 07:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.2246094
1713251115;"16/04/2024 07:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.1953125
1713251175;"16/04/2024 07:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.1953125
1713251235;"16/04/2024 07:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.2246094
1713251295;"16/04/2024 07:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.1660156
1713251355;"16/04/2024 07:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32.25;0.1757812
1713251415;"16/04/2024 07:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1953125
1713251475;"16/04/2024 07:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1855469
1713251535;"16/04/2024 07:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1855469
1713251595;"16/04/2024 07:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1855469
1713251655;"16/04/2024 07:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1660156
1713251715;"16/04/2024 07:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;32;0.1953125
1713251775;"16/04/2024 07:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1953125
1713251835;"16/04/2024 07:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.1757812
1713251895;"16/04/2024 07:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.5;32;0.15625
1713251955;"16/04/2024 07:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;32;0.1855469
1713252015;"16/04/2024 07:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;32;0.2441406
1713252075;"16/04/2024 07:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.1953125
1713252135;"16/04/2024 07:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;32;0.1660156
1713252195;"16/04/2024 07:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.2050781
1713252255;"16/04/2024 07:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.1757812
1713252315;"16/04/2024 07:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;32;0.15625
1713252375;"16/04/2024 07:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.1953125
1713252435;"16/04/2024 07:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.75;0.1757812
1713252495;"16/04/2024 07:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.1855469
1713252555;"16/04/2024 07:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.875;0.1953125
1713252615;"16/04/2024 07:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.75;0.1660156
1713252675;"16/04/2024 07:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.875;0.1855469
1713252735;"16/04/2024 07:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.75;0.1660156
1713252795;"16/04/2024 07:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.25;31.625;0.1855469
1713252855;"16/04/2024 07:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.875;0.1953125
1713252915;"16/04/2024 07:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.1757812
1713252975;"16/04/2024 07:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.15625
1713253035;"16/04/2024 07:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.1855469
1713253095;"16/04/2024 07:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.1660156
1713253156;"16/04/2024 07:39:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.2050781
1713253215;"16/04/2024 07:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.1953125
1713253275;"16/04/2024 07:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.1757812
1713253335;"16/04/2024 07:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.625;0.1757812
1713253395;"16/04/2024 07:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.1660156
1713253455;"16/04/2024 07:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.1757812
1713253515;"16/04/2024 07:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.1660156
1713253575;"16/04/2024 07:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.15625
1713253635;"16/04/2024 07:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.15625
1713253695;"16/04/2024 07:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.5;0.1855469
1713253755;"16/04/2024 07:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.5;0.1855469
1713253815;"16/04/2024 07:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.5;0.1855469
1713253875;"16/04/2024 07:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.1660156
1713253876;"16/04/2024 07:51:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.1660156
1713253935;"16/04/2024 07:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.5;0.1953125
1713253996;"16/04/2024 07:53:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.2050781
1713254055;"16/04/2024 07:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34;31.375;0.1757812
1713254115;"16/04/2024 07:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.2050781
1713254175;"16/04/2024 07:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.15625
1713254235;"16/04/2024 07:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.15625
1713254295;"16/04/2024 07:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.25;0.2050781
1713254355;"16/04/2024 07:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.25;0.15625
1713254415;"16/04/2024 08:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.375;0.1757812
1713254475;"16/04/2024 08:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.25;0.15625
1713254535;"16/04/2024 08:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.125;0.1855469
1713254595;"16/04/2024 08:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.125;0.1953125
1713254655;"16/04/2024 08:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.75;31.125;0.1855469
1713254715;"16/04/2024 08:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.25;0.1464844
1713254775;"16/04/2024 08:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1660156
1713254835;"16/04/2024 08:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.25;0.1855469
1713254895;"16/04/2024 08:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1855469
1713254955;"16/04/2024 08:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1855469
1713255015;"16/04/2024 08:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1660156
1713255075;"16/04/2024 08:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1855469
1713255135;"16/04/2024 08:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31.125;0.1855469
1713255195;"16/04/2024 08:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31;0.2050781
1713255255;"16/04/2024 08:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31;0.1757812
1713255315;"16/04/2024 08:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31;0.2148438
1713255375;"16/04/2024 08:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31;0.1660156
1713255435;"16/04/2024 08:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.15625
1713255495;"16/04/2024 08:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.1953125
1713255555;"16/04/2024 08:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;31;0.1757812
1713255615;"16/04/2024 08:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.1660156
1713255675;"16/04/2024 08:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.875;0.1757812
1713255735;"16/04/2024 08:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.75;0.1660156
1713255795;"16/04/2024 08:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.1855469
1713255855;"16/04/2024 08:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.875;0.1855469
1713255915;"16/04/2024 08:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.1757812
1713255975;"16/04/2024 08:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.875;0.1757812
1713256035;"16/04/2024 08:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1660156
1713256095;"16/04/2024 08:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.875;0.2050781
1713256155;"16/04/2024 08:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.875;0.1855469
1713256215;"16/04/2024 08:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.5;30.75;0.1855469
1713256275;"16/04/2024 08:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1757812
1713256335;"16/04/2024 08:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1660156
1713256395;"16/04/2024 08:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1757812
1713256455;"16/04/2024 08:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.875;0.1367188
1713256515;"16/04/2024 08:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.1660156
1713256575;"16/04/2024 08:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1757812
1713256635;"16/04/2024 08:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.75;0.1855469
1713256695;"16/04/2024 08:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.625;0.1757812
1713256755;"16/04/2024 08:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.1855469
1713256815;"16/04/2024 08:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.2050781
1713256875;"16/04/2024 08:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.1660156
1713256935;"16/04/2024 08:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.1953125
1713256995;"16/04/2024 08:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.5;0.1855469
1713257056;"16/04/2024 08:44:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.625;0.1660156
1713257115;"16/04/2024 08:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.625;0.1953125
1713257175;"16/04/2024 08:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.5;0.1953125
1713257235;"16/04/2024 08:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33.25;30.5;0.2148438
1713257295;"16/04/2024 08:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.5;0.1660156
1713257355;"16/04/2024 08:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.5;0.2148438
1713257415;"16/04/2024 08:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1855469
1713257475;"16/04/2024 08:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.5;0.1757812
1713257535;"16/04/2024 08:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.5;0.1757812
1713257595;"16/04/2024 08:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1660156
1713257655;"16/04/2024 08:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1757812
1713257715;"16/04/2024 08:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1855469
1713257775;"16/04/2024 08:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1953125
1713257835;"16/04/2024 08:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.375;0.15625
1713257895;"16/04/2024 08:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.25;0.15625
1713257955;"16/04/2024 08:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.375;0.1660156
1713258015;"16/04/2024 09:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.1855469
1713258075;"16/04/2024 09:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.1855469
1713258135;"16/04/2024 09:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;33;30.25;0.1660156
1713258195;"16/04/2024 09:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.375;0.1757812
1713258255;"16/04/2024 09:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.1855469
1713258315;"16/04/2024 09:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.1660156
1713258375;"16/04/2024 09:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1855469
1713258435;"16/04/2024 09:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.2050781
1713258495;"16/04/2024 09:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.25;0.15625
1713258555;"16/04/2024 09:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1855469
1713258615;"16/04/2024 09:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1660156
1713258675;"16/04/2024 09:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1757812
1713258735;"16/04/2024 09:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.15625
1713258795;"16/04/2024 09:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1660156
1713258855;"16/04/2024 09:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1855469
1713258915;"16/04/2024 09:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1855469
1713258976;"16/04/2024 09:16:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1660156
1713259035;"16/04/2024 09:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.2050781
1713259095;"16/04/2024 09:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30;0.1757812
1713259155;"16/04/2024 09:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30;0.1757812
1713259215;"16/04/2024 09:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1855469
1713259275;"16/04/2024 09:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1855469
1713259335;"16/04/2024 09:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1953125
1713259395;"16/04/2024 09:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;30.125;0.1660156
1713259455;"16/04/2024 09:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1855469
1713259515;"16/04/2024 09:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1757812
1713259575;"16/04/2024 09:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1855469
1713259635;"16/04/2024 09:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1855469
1713259695;"16/04/2024 09:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1953125
1713259755;"16/04/2024 09:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1953125
1713259815;"16/04/2024 09:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1660156
1713259875;"16/04/2024 09:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1855469
1713259935;"16/04/2024 09:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.75;29.875;0.1855469
1713259995;"16/04/2024 09:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.875;0.1660156
1713260055;"16/04/2024 09:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1855469
1713260115;"16/04/2024 09:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;30;0.1757812
1713260175;"16/04/2024 09:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.875;0.2148438
1713260235;"16/04/2024 09:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.875;0.2050781
1713260295;"16/04/2024 09:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1757812
1713260355;"16/04/2024 09:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.875;0.1757812
1713260415;"16/04/2024 09:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1757812
1713260475;"16/04/2024 09:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1660156
1713260535;"16/04/2024 09:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1953125
1713260595;"16/04/2024 09:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1660156
1713260655;"16/04/2024 09:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1757812
1713260715;"16/04/2024 09:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1757812
1713260775;"16/04/2024 09:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1953125
1713260835;"16/04/2024 09:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713260895;"16/04/2024 09:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.5;29.75;0.1953125
1713260955;"16/04/2024 09:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713261015;"16/04/2024 09:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1757812
1713261075;"16/04/2024 09:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1953125
1713261135;"16/04/2024 09:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.2050781
1713261195;"16/04/2024 09:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1953125
1713261255;"16/04/2024 09:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.75;0.1953125
1713261315;"16/04/2024 09:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1855469
1713261375;"16/04/2024 09:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1757812
1713261435;"16/04/2024 09:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713261495;"16/04/2024 09:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1855469
1713261555;"16/04/2024 09:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1953125
1713261615;"16/04/2024 10:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.15625
1713261675;"16/04/2024 10:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1855469
1713261735;"16/04/2024 10:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713261795;"16/04/2024 10:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713261855;"16/04/2024 10:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1757812
1713261915;"16/04/2024 10:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1855469
1713261975;"16/04/2024 10:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1953125
1713262035;"16/04/2024 10:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.2148438
1713262096;"16/04/2024 10:08:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1953125
1713262155;"16/04/2024 10:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1757812
1713262215;"16/04/2024 10:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1855469
1713262275;"16/04/2024 10:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.1757812
1713262335;"16/04/2024 10:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.1855469
1713262395;"16/04/2024 10:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1660156
1713262455;"16/04/2024 10:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.1757812
1713262515;"16/04/2024 10:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.625;0.1660156
1713262575;"16/04/2024 10:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32.25;29.5;0.1757812
1713262635;"16/04/2024 10:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.2050781
1713262695;"16/04/2024 10:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.5;0.1660156
1713262755;"16/04/2024 10:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;32;29.375;0.1855469
